title,description,url,img_url,youtube_video,Sub_region,Calories,Protein,Time
Easy Mango Lassi,"This delicious and healthy shake can conquer any sweet tooth without guilt. Great for extinguishing the fire in your mouth after eating hot curries! Use Indian mangoes, preferably Alphonso or another sweet Indian cultivar. These are the orange ones, not the red and green South American variety.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4649,https://images.media-allrecipes.com/userphotos/560x315/4027706.jpg,https://www.youtube.com/results?search_query=How+to+make+Easy+Mango+Lassi,Indian,195.0,28.7749,70
Kashmiri Garam Masala,A good friend of mine gave me her recipe for Kashmiri Garam Masala some years ago. I am more than happy to be able to share it with all of you.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4650,https://images.media-allrecipes.com/userphotos/250x250/671095.jpg,https://www.youtube.com/results?search_query=How+to+make+Kashmiri+Garam+Masala,Indian,24.0,1.2266,41
Eggless Mango Bread,"This basic mango bread uses milk powder instead of eggs. You can even use any leftover baby formula powder in its place. This bread is delicious when served hot out of the oven, but can be kept for 2 to 3 days.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4652,https://images.media-allrecipes.com/userphotos/250x250/666340.jpg,https://www.youtube.com/results?search_query=How+to+make+Eggless+Mango+Bread,Indian,139.0,38.9346,55
Bean Sprouts Soup,"A mild and healthy warm soup prepared in Western India, good for invalids and babies too!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4658,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Bean+Sprouts+Soup,Indian,156.0,1.2077,27
Sweet Corn Subji With Paneer and Cashew Nuts,Very light but tasty and quick recipe to make. Used as side dish with dal and rice menu.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4659,https://images.media-allrecipes.com/userphotos/250x250/400646.jpg,https://www.youtube.com/results?search_query=How+to+make+Sweet+Corn+Subji+With+Paneer+and+Cashew+Nuts,Indian,276.0,26.0651,20
Zucchini Soup with Curry Spices,"An incredibly simple summertime soup for all that extra zucchini from the garden. This soup is delicately spicy, full of flavor, yet low in fat and calories. Butter or oil can be omitted if using a non-stick pan. This is also a great soup to use for canning or freezing so you can enjoy the tastes of summer during the winter months!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4664,https://images.media-allrecipes.com/userphotos/560x315/1387336.jpg,https://www.youtube.com/results?search_query=How+to+make+Zucchini+Soup+with+Curry+Spices,Indian,94.0,24.747,40
"Pineapple, Lime, and Ginger Soup","This is a hot soup from India made with pineapple and lime juice, enhanced with the flavors of ginger, green chile peppers, and cumin seeds. It smells and tastes so good that you could just keep drinking. Good with rice. Tip: Roll limes against a hard surface with the palm of your hand to make them soft. This helps get the juice out.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4665,https://images.media-allrecipes.com/userphotos/560x315/4941633.jpg,"https://www.youtube.com/results?search_query=How+to+make+Pineapple,+Lime,+and+Ginger+Soup",Indian,93.0,3.4036,25
Mango Coconut Sauce,This very simple recipe for mango coconut cream sauce has a dash of lime. It can be served over grilled chicken with rice or egg noodles,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4667,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Mango+Coconut+Sauce,Indian,204.0,9.511,25
Easy Garam Masala,"This garam masala recipe is an aromatic blend of Indian spices. Garam masala is better when made with whole spices that have been roasted and ground, but this is a quick and easy substitute that's pretty good.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4668,https://images.media-allrecipes.com/userphotos/560x315/399841.jpg,https://www.youtube.com/results?search_query=How+to+make+Easy+Garam+Masala,Indian,6.0,2.2108,5
Apricot Chutney,A simple South African recipe that uses apricot jam to create a lovely spiced chutney.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4678,https://images.media-allrecipes.com/userphotos/560x315/1114259.jpg,https://www.youtube.com/results?search_query=How+to+make+Apricot+Chutney,Indian,51.0,8.5509,80
Muscat Gosht (Lamb in Spicy Tomato Gravy),This recipe makes an Indian-style mutton dish.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4679,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Muscat+Gosht+(Lamb+in+Spicy+Tomato+Gravy),Indian,724.0,180.0748,60
Indian Chai Hot Chocolate,I whipped up this delicious hot chocolate in my kitchen one day when I couldn't decide on a mug of hot chocolate or chai tea latte. It tastes just like Christmas!,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4680,https://images.media-allrecipes.com/userphotos/560x315/765567.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Chai+Hot+Chocolate,Indian,126.0,3.843,5
Ullipaya (Onion) Tomato Chutney,This chutney works very well with dosas and is a nice change from the usual idli chutney.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4681,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Ullipaya+(Onion)+Tomato+Chutney,Indian,34.0,14.6804,30
Egg and Potato Curry,"North Indian in origin, I was very grateful to have found this recipe. It is very similar to what was served to us by our Bengali neighbors years ago! Serve hot with a side of thickly sliced bread.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/3699,https://images.media-allrecipes.com/userphotos/560x315/1039168.jpg,https://www.youtube.com/results?search_query=How+to+make+Egg+and+Potato+Curry,Bangladeshi,671.0,48.2127,55
Spicy Potato Noodles (Bataka Sev),"I've been obsessed with this crispy fried snack ever since my friend brought the recipe back from South Africa in 1988. This is adapted from a recipe she learned in a cooking class taught by a renowned Indian food authority in Cape Town, Ramola Parbhoo.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/3708,https://images.media-allrecipes.com/userphotos/250x250/527232.jpg,https://www.youtube.com/results?search_query=How+to+make+Spicy+Potato+Noodles+(Bataka+Sev),Bangladeshi,336.0,82.9398,85
Authentic Bangladeshi Beef Curry,This spicy beef curry is best served with plain basmati rice or eaten with naan or pita bread.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/3709,https://images.media-allrecipes.com/userphotos/560x315/259951.jpg,https://www.youtube.com/results?search_query=How+to+make+Authentic+Bangladeshi+Beef+Curry,Bangladeshi,320.0,196.351,135
Vegetable Pulao,Simple Indian rice dish that can be customized with your favorite vegetables. Serve with yogurt.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4003,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Vegetable+Pulao,Indian,331.0,30.8678,53
Prawn Biryani,This spicy rice dish cooked in mouth-watering prawn curry is extremely easy to make in a microwave oven. A 1200-watt microwave oven was used for this recipe. Garnish with fried onions.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4009,https://images.media-allrecipes.com/userphotos/560x315/6438402.jpg,https://www.youtube.com/results?search_query=How+to+make+Prawn+Biryani,Indian,874.0,74.4014,155
Veg Biryani,"A spiced rice dish made with vegetables or meat, often served on large family-style plates.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4010,https://images.media-allrecipes.com/userphotos/560x315/3304802.jpg,https://www.youtube.com/results?search_query=How+to+make+Veg+Biryani,Indian,412.0,4.7485,90
Ven Pongal,Popular South Indian breakfast dish prepared mainly with rice and lentils. Ideal dish for any time of the day. Can be served with spicy chutney and vatral-kozhambu (spicy and sour sauce).,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4011,https://geniuskitchen.sndimg.com/gk/img/gk-shareGraphic.png,https://www.youtube.com/results?search_query=How+to+make+Ven+Pongal,Indian,308.0,13.6425,37
Khitchari,"Yummy, healthy, comfort food. This simple dish of beans and rice is tasty and helps cleanse the body and heal digestion for all body types. I also love this dish for an easy, healthy, pantry meal I can throw together when I have nothing else in the house. Top with ghee, salt, liquid aminos, or whatever you like. I like lemon pepper, sriracha sauce, and feta cheese.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4012,https://images.media-allrecipes.com/userphotos/560x315/4459964.jpg,https://www.youtube.com/results?search_query=How+to+make+Khitchari,Indian,238.0,2.4219,35
Vegetable Biryani (Tehri),Tehri was originally concocted by kings in northern India as a vegetarian equivalent to the Mughals' mutton or chicken biryani. This modern-day version has deliciously soft sweet vegetables and flavorful long-grain rice. Serve with chilled yogurt and spicy curry on the side.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4017,https://images.media-allrecipes.com/userphotos/560x315/4433065.jpg,https://www.youtube.com/results?search_query=How+to+make+Vegetable+Biryani+(Tehri),Indian,392.0,8.7626,51
"Chicken Biryani, Hyderabadi Style","My husband's mother taught me this recipe, an authentic Hyderabadi-style biryani that is a trademark of home-cooking in south India. For a more traditional version, substitute curd (homemade south Indian yogurt) for yogurt. If you cannot find ginger garlic paste, crush together ginger and garlic in equal portions.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4021,https://images.media-allrecipes.com/userphotos/250x250/240609.jpg,"https://www.youtube.com/results?search_query=How+to+make+Chicken+Biryani,+Hyderabadi+Style",Indian,570.0,16.517,75
Biryani with Yogurt Marinated Chicken,"This is, as called by my mom, my signature biryani recipe. It's healthy and has half of the calories of a normal take-away so that's a bonus!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4022,https://images.media-allrecipes.com/userphotos/560x315/4437164.jpg,https://www.youtube.com/results?search_query=How+to+make+Biryani+with+Yogurt+Marinated+Chicken,Indian,506.0,218.9856,110
Crazy Spicy Chicken,"A nice spicy blend of peppers and a hint of Indian. My family loves this. Can be made mild to super-spicy. Add more serrano peppers or substitute Madras, vindaloo, or phaal curry for the milder yellow curry for more heat.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4024,https://geniuskitchen.sndimg.com/gk/img/gk-shareGraphic.png,https://www.youtube.com/results?search_query=How+to+make+Crazy+Spicy+Chicken,Indian,643.0,305.6532,80
Easy Chicken Phaal,"King of all curries! This wonderful dish is the final frontier for all you spicy food gourmands. This curry will make you sweat, but is still one of the most flavorful dishes you'll ever enjoy. If you can't find lal mirchi pepper, use cayenne pepper; if you can't find jwala peppers, substitute serrano chiles. Serve with basmati rice and raita.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4026,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Easy+Chicken+Phaal,Indian,229.0,150.1194,60
Grilled Chicken Thighs Tandoori,"This recipe for grilled tandoori chicken thighs has just the right blend of spices. The chicken is moist, delicious, and tastes great hot or cold. If using thighs with skin, you can put over direct medium heat for the last few minutes to crisp.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4030,https://images.media-allrecipes.com/userphotos/250x250/122209.jpg,https://www.youtube.com/results?search_query=How+to+make+Grilled+Chicken+Thighs+Tandoori,Indian,349.0,710.4586,535
Roasted Curried Chicken with Couscous,"A great blend of exciting and subtle flavors that are infused into the chicken during cooking, making every bite juicy and lively. As 'lively' as the flavor is, it is also great as a winter comfort food. I like to make the chicken just a bit on the spicy side, as when it is served with a side of mildly spiced couscous it mellows just enough. Makes the whole house smell delicious!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4032,https://images.media-allrecipes.com/userphotos/250x250/116290.jpg,https://www.youtube.com/results?search_query=How+to+make+Roasted+Curried+Chicken+with+Couscous,Indian,760.0,66.2573,120
Easy Chicken Curry,"Try this easy chicken curry recipe for one of the simplest curry dishes you'll ever make! Just sauté chicken breasts with onion and curry powder, then serve over hot cooked rice with a side of mango chutney if desired.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4034,https://images.media-allrecipes.com/userphotos/560x315/2897331.jpg,https://www.youtube.com/results?search_query=How+to+make+Easy+Chicken+Curry,Indian,247.0,7.8728,75
Delicious and Fast Chicken Curry,Delicious and fast curry dish.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4035,https://images.media-allrecipes.com/userphotos/560x315/2272285.jpg,https://www.youtube.com/results?search_query=How+to+make+Delicious+and+Fast+Chicken+Curry,Indian,585.0,43.5156,50
Chef John's Tandoori Chicken,"Tandoori chicken gets its name from the clay oven it is traditionally cooked in, the tandoor. The chicken is marinated in yogurt and an incredibly complex mix of spices, and then roasted in the extremely hot tandoor oven. Don't worry if you don't have a tandoor clay oven sitting in the backyard; a grill will work just fine.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4036,https://images.media-allrecipes.com/userphotos/560x315/1053610.jpg,https://www.youtube.com/results?search_query=How+to+make+Chef+John's+Tandoori+Chicken,Indian,215.0,87.6024,140
Punjabi Chicken in Thick Gravy,This Punjabi chicken curry features a thick gravy with a nice spicy flavor that's not too hot. You may adjust the heat by adding more serrano peppers. Serve over rice or with chapati or roti.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4037,https://images.media-allrecipes.com/userphotos/560x315/1092766.jpg,https://www.youtube.com/results?search_query=How+to+make+Punjabi+Chicken+in+Thick+Gravy,Indian,325.0,599.4802,90
